CodigoCentroSaida,TipoTraco,TipoLancamento,Aglomerante,DataProjecao,MPaAcimaPeriodosReais,MPaAcimaPeriodosProjetados,PercentualAbaixoPeriodosReais,PercentualAbaixoPeriodosProjetados,UltimaAlteracaoDesvioImpactouDadosReais,AlteracaoDesvio
79120,E,B,69051.0,2017-03-31 07:16:10.433,0.0,0.0,0.0,0.0,True,MANTEVE
51020,N,B,75051.0,2017-03-31 07:34:41.580,0.0,2.300877781089406,0.0,0.0,True,MANTEVE
51020,N,B,28051.0,2017-03-31 11:52:33.957,5.010167597765364,3.016880174922305,0.0,4.3478260869565215,True,MANTEVE
51020,E,B,28051.0,2017-03-31 06:57:37.360,8.635000000000002,2.4782382066034003,0.0,0.0,True,INDEFINIDO
80020,E,B,44051.0,2017-03-31 15:30:17.713,0.0,0.0,0.0,0.0,False,MANTEVE
51020,N,B,29051.0,2017-04-07 07:21:31.253,6.789862475442044,4.98719951029953,0.0,8.421052631578947,False,MANTEVE
51020,E,B,29051.0,2017-04-07 07:41:15.850,6.414947768281103,7.042538644341338,0.0,2.5,True,MANTEVE
79020,N,B,63051.0,2017-04-07 07:58:59.960,8.799999999999999,10.411787556677844,0.0,0.0,True,INDEFINIDO
79020,E,B,63051.0,2017-04-07 09:36:59.587,9.332189781021896,8.086045711932487,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2017-04-07 08:14:35.023,5.2005714285714255,4.948935249141773,0.0,0.0,True,MANTEVE
60020,E,C,24051.0,2017-04-07 09:55:40.960,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,N,C,60051.0,2017-04-07 08:14:44.093,6.119530416221984,5.1906434762469695,0.0,0.0,False,DIMINUIU POUCO
51120,E,B,60051.0,2017-04-07 10:03:36.000,10.033611111111112,5.2898622403625035,0.0,3.7037037037037033,True,MANTEVE
79120,E,C,69051.0,2017-04-07 08:45:10.670,0.0,0.0,0.0,0.0,True,MANTEVE
79120,N,B,69051.0,2017-04-07 07:32:45.007,0.0,5.66600245055391,0.0,0.0,False,INDEFINIDO
80020,N,C,70051.0,2017-04-07 07:00:50.870,4.057405660377358,3.406084800349435,3.3333333333333335,9.859154929577464,True,MANTEVE
80020,E,B,70051.0,2017-04-07 07:58:50.153,0.0,0.3761959503353418,0.0,54.54545454545454,True,INDEFINIDO
79120,E,B,68051.0,2017-04-07 07:13:02.637,8.73606258148631,6.081960768206265,0.0,0.0,True,MANTEVE
79120,N,C,68051.0,2017-04-07 13:10:02.870,5.172321095208464,5.9426563467729325,0.8620689655172413,1.8691588785046727,True,MANTEVE
148020,N,C,71051.0,2017-04-07 07:42:34.800,3.505098765432098,4.629017048054963,7.4074074074074066,3.1914893617021276,True,MANTEVE
51120,E,B,61051.0,2017-04-07 07:36:52.260,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,N,B,61051.0,2017-04-07 09:41:39.160,0.0,0.0,0.0,0.0,False,INDEFINIDO
80020,E,B,44051.0,2017-04-07 09:47:56.033,0.0,0.0,0.0,0.0,False,DIMINUIU POUCO
79020,N,B,62051.0,2017-04-07 12:32:26.373,6.643900709219859,4.35683891339573,0.0,15.0,True,AUMENTOU POUCO
79120,N,C,68051.0,2017-04-14 07:05:19.500,5.562785501489573,7.2753975617273,0.6802721088435374,0.0,False,DIMINUIU POUCO
79120,E,B,68051.0,2017-04-14 09:24:00.720,8.719642401021714,7.3150550102750405,0.0,0.0,True,MANTEVE
51020,N,C,29051.0,2017-04-14 07:21:48.047,5.005863689776733,7.322113122046751,6.666666666666667,2.127659574468085,True,MANTEVE
51020,E,B,29051.0,2017-04-14 13:46:48.117,6.793789107763617,7.8126396079856075,0.0,3.125,True,MANTEVE
51120,N,B,60051.0,2017-04-14 07:27:29.700,5.803339940535183,6.925277536826906,0.0,0.0,True,MANTEVE
51120,E,B,60051.0,2017-04-14 11:23:23.240,10.601666666666667,6.530922624244673,0.0,3.508771929824561,True,AUMENTOU POUCO
51020,E,B,28051.0,2017-04-14 06:41:05.010,0.0,2.4782382066034003,0.0,0.0,True,INDEFINIDO
51020,N,B,28051.0,2017-04-14 07:44:18.617,4.667803278688524,3.131890469974211,0.0,0.0,True,INDEFINIDO
80020,N,C,70051.0,2017-04-14 07:34:18.787,2.8721985815602844,3.874007797885423,8.0,1.3333333333333335,True,MANTEVE
148020,N,B,71051.0,2017-04-14 07:48:12.870,3.131460855528652,4.379847673986168,7.228915662650602,0.0,True,DIMINUIU POUCO
80020,E,B,44051.0,2017-04-14 08:13:31.620,0.0,0.0,0.0,0.0,False,DIMINUIU MUITO
60020,N,C,24051.0,2017-04-14 13:01:08.397,6.8899591836734695,4.725164635140238,0.0,0.0,True,MANTEVE
60020,E,C,24051.0,2017-04-14 09:14:54.163,0.0,7.413467212933161,0.0,0.0,False,MANTEVE
79020,N,B,63051.0,2017-04-14 09:14:46.530,10.254846153846152,4.695423809176876,0.0,0.0,False,DIMINUIU POUCO
79020,N,B,62051.0,2017-04-14 10:44:49.583,6.0085185185185175,4.526208790168487,0.0,14.285714285714285,True,MANTEVE
51020,N,B,75051.0,2017-04-14 07:11:23.450,1.4149999999999991,0.8338520183941075,0.0,25.0,True,INDEFINIDO
79120,E,B,69051.0,2017-04-14 07:12:07.180,0.0,0.0,0.0,0.0,True,MANTEVE
79020,E,B,56051.0,2017-04-14 10:09:39.550,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,N,B,68051.0,2017-04-21 07:18:54.120,7.29647326507395,7.455703806398404,0.0,1.282051282051282,False,MANTEVE
79120,E,B,68051.0,2017-04-21 06:43:36.480,7.999710982658961,7.27132766081288,0.0,0.0,True,MANTEVE
80020,N,B,70051.0,2017-04-21 07:25:02.557,3.4620797720797727,3.692640026508229,8.16326530612245,3.7037037037037033,True,MANTEVE
148020,N,B,71051.0,2017-04-21 07:31:22.960,4.082741176470587,3.7565616842489993,5.172413793103448,3.7735849056603774,True,MANTEVE
51120,E,B,60051.0,2017-04-21 07:31:35.797,8.544733727810652,8.421000533103781,0.0,0.0,True,MANTEVE
51120,N,B,60051.0,2017-04-21 09:19:42.927,5.619181222707424,7.531518018403149,1.5625,0.0,True,MANTEVE
51020,N,B,29051.0,2017-04-21 07:36:26.737,3.938902173913042,7.496834991068111,7.8125,2.0618556701030926,True,MANTEVE
51020,E,B,29051.0,2017-04-21 14:23:44.910,7.4039062499999995,10.474215723367832,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2017-04-21 14:20:01.237,4.9840485829959515,5.757027758624305,0.0,0.0,True,MANTEVE
79020,N,B,63051.0,2017-04-21 15:18:14.117,10.5794,3.7485498830588724,0.0,0.0,False,MANTEVE
79020,N,B,62051.0,2017-04-21 08:22:31.520,0.0,6.654082607817872,0.0,0.0,True,MANTEVE
80020,E,B,44051.0,2017-04-21 13:21:22.263,0.0,0.0,0.0,0.0,False,MANTEVE
51120,E,B,61051.0,2017-04-21 08:03:59.440,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,75051.0,2017-04-21 09:03:01.510,0.8857500000000001,0.3021142031630636,0.0,28.57142857142857,True,MANTEVE
79120,E,B,69051.0,2017-04-21 11:29:55.337,0.0,0.0,0.0,0.0,True,MANTEVE
51120,E,B,61051.0,2017-04-28 07:13:55.500,0.0,0.0,0.0,0.0,False,AUMENTOU POUCO
80020,E,B,44051.0,2017-04-28 07:22:43.580,0.0,0.0,0.0,0.0,True,MANTEVE
148020,N,B,71051.0,2017-04-28 07:27:35.197,4.038152958152959,4.037986042095594,1.9230769230769231,6.382978723404255,True,AUMENTOU POUCO
51120,E,B,60051.0,2017-04-28 07:30:08.317,7.771506849315069,7.34921182868809,0.0,0.0,False,MANTEVE
51120,N,C,60051.0,2017-04-28 13:30:15.990,6.529808342728299,5.391888121744847,1.5625,3.6363636363636362,False,DIMINUIU POUCO
79120,N,B,68051.0,2017-04-28 07:33:48.350,7.97347255369928,4.780541693916063,0.0,4.0,True,MANTEVE
80020,N,C,70051.0,2017-04-28 08:02:03.987,3.9511347517730506,2.5140332327419683,5.0,12.5,True,MANTEVE
51020,N,B,29051.0,2017-04-28 09:08:33.407,5.502150411280846,5.676307816843208,1.6666666666666667,1.9607843137254901,True,MANTEVE
51020,E,B,29051.0,2017-04-28 09:18:00.057,6.355043103448279,6.5954358789287655,6.451612903225806,0.0,True,MANTEVE
60020,N,C,24051.0,2017-04-28 13:24:55.357,5.0031372549019615,7.490749188929961,0.0,0.0,True,DIMINUIU POUCO
60020,E,B,24051.0,2017-04-28 15:08:45.383,0.0,9.23188362739123,0.0,0.0,True,INDEFINIDO
51020,E,C,28051.0,2017-04-28 07:53:03.237,3.35,0.0,0.0,0.0,True,INDEFINIDO
51020,N,B,28051.0,2017-04-28 07:58:31.863,9.52846153846154,3.131890469974211,0.0,0.0,True,INDEFINIDO
79020,N,B,62051.0,2017-04-28 08:25:09.387,-12.445666666666666,7.065472360763353,65.0,0.0,True,MANTEVE
79120,E,B,69051.0,2017-04-28 10:56:05.553,0.0,0.0,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2017-05-05 07:09:55.553,5.937619047619048,0.7399341356470986,0.0,20.0,True,MANTEVE
79120,N,B,68051.0,2017-05-05 07:14:03.863,7.670029154518949,-2.667134408741156,0.0,21.34831460674157,False,DIMINUIU POUCO
79120,E,B,68051.0,2017-05-05 14:08:45.013,8.056666666666668,6.416322497953783,0.0,0.0,False,INDEFINIDO
51020,E,B,75051.0,2017-05-05 07:26:06.353,0.0,14.861363619336286,0.0,0.0,False,INDEFINIDO
148020,N,B,71051.0,2017-05-05 07:37:09.640,2.7060109289617484,-2.541863423330914,7.142857142857142,29.310344827586203,True,MANTEVE
51020,N,B,29051.0,2017-05-05 07:52:44.030,7.232592997811817,1.0565087667949207,0.0,12.037037037037036,False,DIMINUIU POUCO
51020,E,B,29051.0,2017-05-05 07:54:02.593,5.974347826086958,0.6454234540629876,8.0,13.043478260869565,True,DIMINUIU POUCO
51120,N,B,60051.0,2017-05-05 10:27:21.480,8.676846275752775,-0.8831096497073156,0.0,20.689655172413794,False,DIMINUIU POUCO
51120,E,B,60051.0,2017-05-05 16:12:05.750,9.290796460176988,6.096509823951214,0.0,0.0,False,DIMINUIU POUCO
80020,N,B,70051.0,2017-05-05 07:04:50.133,3.3245936395759714,-1.0608406584419647,3.278688524590164,31.48148148148148,True,MANTEVE
79020,E,B,62051.0,2017-05-05 07:14:06.760,0.0,8.484632989836184,0.0,0.0,False,INDEFINIDO
51020,E,B,28051.0,2017-05-05 07:19:23.943,0.0,0.0,0.0,0.0,True,MANTEVE
79020,N,B,63051.0,2017-05-05 15:21:26.193,-5.58142857142857,5.230324435035977,28.57142857142857,0.0,True,INDEFINIDO
51020,N,B,29051.0,2017-05-12 06:45:47.620,6.629769989047096,1.6036630227610889,0.0,9.90990990990991,False,MANTEVE
51020,E,B,29051.0,2017-05-12 14:48:13.857,10.092307692307694,2.762557561471234,0.0,6.666666666666667,False,DIMINUIU POUCO
79120,N,B,68051.0,2017-05-12 06:46:16.653,6.022301255230126,-1.8674708052664641,5.263157894736842,19.41747572815534,False,MANTEVE
79120,E,B,68051.0,2017-05-12 07:51:08.717,11.795359999999999,8.204495040518173,0.0,0.0,True,AUMENTOU POUCO
51120,N,C,60051.0,2017-05-12 06:57:10.283,8.328629032258062,1.257876881580974,3.0303030303030303,14.814814814814813,False,DIMINUIU POUCO
51120,E,B,60051.0,2017-05-12 08:08:15.227,8.509954337899542,6.3428624989615,0.0,0.0,False,MANTEVE
79020,E,B,62051.0,2017-05-12 07:20:09.963,0.0,8.281508451652059,0.0,0.0,False,MANTEVE
79020,N,C,62051.0,2017-05-12 13:34:13.493,7.483555555555554,7.99892546290906,0.0,0.0,True,INDEFINIDO
80020,N,C,70051.0,2017-05-12 07:49:45.487,3.0696859903381646,-1.2337880961103471,0.0,30.434782608695656,True,MANTEVE
80020,E,B,70051.0,2017-05-12 14:47:22.870,0.0,0.0,0.0,0.0,False,INDEFINIDO
60020,E,B,24051.0,2017-05-12 07:51:42.113,6.895000000000001,5.9613258069846635,0.0,0.0,True,INDEFINIDO
60020,N,C,24051.0,2017-05-12 15:21:07.923,6.759716981132075,-0.11602159328384659,6.666666666666667,20.930232558139537,True,MANTEVE
148020,N,B,71051.0,2017-05-12 08:44:42.730,2.9589136490250705,-0.6119064797947914,11.11111111111111,21.12676056338028,True,DIMINUIU POUCO
51020,N,B,28051.0,2017-05-12 09:44:58.217,5.376972972972972,8.69175980247442,0.0,0.0,True,INDEFINIDO
79020,E,B,63051.0,2017-05-12 11:11:21.403,0.0,8.081013920604269,0.0,0.0,False,INDEFINIDO
79020,N,B,63051.0,2017-05-12 15:43:09.987,5.646031746031747,4.6901383446947476,0.0,0.0,True,MANTEVE
51020,E,B,75051.0,2017-05-12 11:27:23.867,0.0,12.76483136424398,0.0,0.0,False,MANTEVE
51020,N,C,75051.0,2017-05-12 12:57:02.527,-1.817142857142858,5.421636290225481,85.71428571428571,0.0,True,INDEFINIDO
79120,E,B,69051.0,2017-05-12 15:35:37.713,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,E,B,61051.0,2017-05-12 07:01:50.420,0.0,0.0,0.0,0.0,True,INDEFINIDO
51020,N,B,29051.0,2017-05-19 06:52:31.513,5.82533960292581,1.7897658899848263,1.4925373134328357,11.11111111111111,True,DIMINUIU POUCO
51020,E,B,29051.0,2017-05-19 06:45:41.320,11.745118110236222,4.689574139551906,0.0,4.10958904109589,True,AUMENTOU POUCO
51120,E,B,61051.0,2017-05-19 07:04:50.453,0.0,0.0,0.0,0.0,True,MANTEVE
51120,N,B,60051.0,2017-05-19 07:19:53.830,6.493496376811594,2.1262715447514693,0.0,11.76470588235294,True,AUMENTOU POUCO
51120,E,C,60051.0,2017-05-19 11:24:18.860,7.649511111111112,6.89589438655496,0.0,0.0,True,MANTEVE
148020,N,B,71051.0,2017-05-19 07:42:41.830,4.867428571428571,-0.037032375155290745,6.451612903225806,19.444444444444446,True,AUMENTOU POUCO
80020,N,B,70051.0,2017-05-19 08:10:12.317,2.22822934232715,-0.7861677430987712,4.761904761904762,21.875,False,AUMENTOU POUCO
79020,E,B,62051.0,2017-05-19 06:55:08.303,0.0,8.01303694991469,0.0,0.0,False,MANTEVE
79020,N,B,62051.0,2017-05-19 07:06:20.013,7.512100840336134,3.1616267211268907,0.0,0.0,False,DIMINUIU POUCO
51020,N,C,75051.0,2017-05-19 07:22:19.783,0.0,6.975218617772285,0.0,0.0,True,MANTEVE
51020,E,B,75051.0,2017-05-19 11:54:12.970,0.0,13.221984122608491,0.0,0.0,False,MANTEVE
79120,N,B,68051.0,2017-05-19 07:35:17.483,6.137259887005651,-2.269812570951372,5.357142857142857,26.881720430107524,True,MANTEVE
79120,E,B,68051.0,2017-05-19 13:57:15.547,11.898899082568809,8.567505781483922,0.0,0.0,True,MANTEVE
60020,E,B,24051.0,2017-05-19 14:13:08.300,0.0,6.561940952819636,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2017-05-19 15:21:27.050,7.919967845659165,-3.28431960836526,0.0,30.76923076923077,False,DIMINUIU POUCO
79020,E,C,56051.0,2017-05-19 13:25:24.100,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,B,28051.0,2017-05-19 15:25:19.647,0.0,0.0,0.0,0.0,True,INDEFINIDO
79120,E,B,69051.0,2017-05-19 08:11:29.587,0.0,0.0,0.0,0.0,True,AUMENTOU MUITO
51020,N,B,29051.0,2017-05-26 06:54:54.953,5.53137630662021,4.770834286169568,1.282051282051282,1.8867924528301887,True,MANTEVE
51020,E,B,29051.0,2017-05-26 06:52:06.000,7.501078717201166,5.865319102042045,0.0,0.0,True,DIMINUIU POUCO
79120,N,B,68051.0,2017-05-26 07:25:25.793,5.591539313399777,3.007449121650037,2.857142857142857,15.294117647058824,True,MANTEVE
79120,E,B,68051.0,2017-05-26 07:28:01.020,7.947142857142857,7.941950393477364,0.0,0.0,True,MANTEVE
80020,N,B,70051.0,2017-05-26 07:29:36.287,2.255343347639485,5.8379082150047745,6.0606060606060606,0.0,False,MANTEVE
60020,N,B,24051.0,2017-05-26 07:39:42.877,6.663594890510948,4.343352366072177,0.0,12.5,False,MANTEVE
148020,N,B,71051.0,2017-05-26 07:43:57.020,5.58270642201835,6.942772551726643,2.127659574468085,0.0,True,MANTEVE
79020,E,B,56051.0,2017-05-26 07:53:22.783,0.0,0.0,0.0,0.0,False,MANTEVE
51120,E,B,60051.0,2017-05-26 08:03:11.420,7.498493506493507,7.13840021077689,0.0,0.0,False,DIMINUIU POUCO
51120,N,B,60051.0,2017-05-26 07:10:26.553,6.131359060402688,5.007591997050439,0.0,1.7543859649122806,True,DIMINUIU POUCO
51020,E,B,28051.0,2017-05-26 08:49:16.480,0.0,0.0,0.0,0.0,True,MANTEVE
79020,E,B,62051.0,2017-05-26 08:53:48.997,11.460227272727273,7.406605198655919,0.0,0.0,True,MANTEVE
79020,N,C,62051.0,2017-05-26 13:47:37.450,7.899024390243903,3.547231115410699,0.0,0.0,False,MANTEVE
79120,N,B,64051.0,2017-05-26 11:49:46.547,0.0,-30.0,0.0,100.0,False,INDEFINIDO
51120,E,B,61051.0,2017-05-26 07:31:35.530,0.0,0.0,0.0,0.0,False,DIMINUIU POUCO
79020,E,B,62051.0,2017-06-02 06:50:22.393,11.082212389380535,7.1736428903867315,0.0,0.0,True,MANTEVE
79020,N,B,62051.0,2017-06-02 13:02:18.967,0.0,-11.715177202716268,0.0,46.15384615384615,False,MANTEVE
51120,N,B,60051.0,2017-06-02 07:42:22.937,5.0002245862884145,1.0138320167053736,0.0,15.238095238095239,True,MANTEVE
51120,E,B,60051.0,2017-06-02 06:48:20.103,6.1632,6.766567351287766,0.0,0.0,True,AUMENTOU POUCO
79120,N,B,68051.0,2017-06-02 07:57:54.507,4.28479865771812,-1.7246151171964463,4.545454545454546,30.0,True,MANTEVE
79120,E,C,68051.0,2017-06-02 08:56:07.750,9.873650793650794,5.656209429562285,0.0,5.970149253731343,True,DIMINUIU POUCO
51020,N,B,29051.0,2017-06-02 10:55:49.620,5.230931734317341,0.41286253864534733,0.0,15.315315315315313,True,MANTEVE
51020,E,C,29051.0,2017-06-02 15:16:41.087,4.903014184397163,2.986899438581475,0.0,9.375,True,MANTEVE
51020,E,B,28051.0,2017-06-02 06:43:36.567,0.0,0.0,0.0,0.0,True,MANTEVE
51120,E,B,61051.0,2017-06-02 08:52:28.353,0.0,0.0,0.0,0.0,True,AUMENTOU POUCO
80020,N,C,70051.0,2017-06-02 09:17:51.140,3.2976114649681523,6.02379163460611,0.0,5.263157894736842,True,MANTEVE
148020,N,B,71051.0,2017-06-02 08:10:54.023,5.291906116642958,-0.7722598609144292,0.0,19.753086419753085,False,DIMINUIU POUCO
60020,N,C,24051.0,2017-06-02 08:22:59.580,5.213087071240105,-5.55436700853532,0.0,34.61538461538461,False,MANTEVE
60020,E,B,24051.0,2017-06-02 16:10:05.260,3.563333333333333,8.323745380602222,0.0,0.0,True,INDEFINIDO
79120,E,C,69051.0,2017-06-09 07:06:16.770,0.0,0.0,0.0,0.0,True,INDEFINIDO
51120,N,C,60051.0,2017-06-09 07:18:20.117,5.320918690601902,1.5323154524256273,0.0,13.600000000000001,True,MANTEVE
148020,N,B,71051.0,2017-06-09 07:20:33.147,6.17196694214876,-0.3598997678626977,0.0,18.88888888888889,False,MANTEVE
148020,E,B,71051.0,2017-06-09 07:19:49.910,0.0,7.040787249353345,0.0,0.0,False,INDEFINIDO
79120,N,C,68051.0,2017-06-09 07:34:35.230,4.394144578313253,-1.8747928827526263,8.333333333333332,21.875,True,MANTEVE
79120,E,B,68051.0,2017-06-09 14:19:37.013,10.748462897526501,5.295018555564952,0.0,6.153846153846154,True,AUMENTOU POUCO
51020,N,C,29051.0,2017-06-09 08:24:37.547,5.509102167182661,0.5990876250678147,0.0,13.223140495867769,True,MANTEVE
51020,E,B,29051.0,2017-06-09 07:08:30.200,7.8598381502890176,0.6603731423541908,0.0,12.727272727272727,True,MANTEVE
80020,N,B,70051.0,2017-06-09 11:21:36.020,4.8772822299651555,7.281313782049602,0.0,4.3478260869565215,True,MANTEVE
80020,E,B,70051.0,2017-06-09 09:32:18.813,0.0,12.1342524261213,0.0,0.0,True,INDEFINIDO
60020,N,B,24051.0,2017-06-09 07:10:21.360,3.8184999999999993,-3.282931190529796,0.0,39.02439024390244,True,MANTEVE
79020,E,B,62051.0,2017-06-09 12:02:44.633,11.42785123966942,5.374813307083223,0.0,6.25,True,MANTEVE
79020,N,C,62051.0,2017-06-09 14:36:06.467,10.346,-2.110485731062276,0.0,22.58064516129032,True,MANTEVE
51120,E,B,61051.0,2017-06-09 07:53:01.437,0.0,0.0,0.0,0.0,True,MANTEVE
51020,E,B,28051.0,2017-06-09 10:29:22.093,0.0,0.0,0.0,0.0,True,MANTEVE
60020,E,C,77051.0,2017-06-09 15:33:38.477,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,29051.0,2017-06-16 06:57:49.063,4.436489361702128,0.20369200455427175,1.5384615384615385,14.15929203539823,True,MANTEVE
51020,E,C,29051.0,2017-06-16 13:59:12.317,8.04510745891277,0.04495528843514796,0.0,16.27906976744186,True,MANTEVE
51120,N,B,60051.0,2017-06-16 07:21:49.380,5.762011494252871,1.3703898489998638,0.0,16.39344262295082,True,MANTEVE
51120,E,B,60051.0,2017-06-16 08:31:26.437,8.39201995012469,4.9547772361812985,0.0,0.0,True,INDEFINIDO
79020,E,B,56051.0,2017-06-16 08:00:19.717,0.0,0.0,0.0,0.0,True,INDEFINIDO
80020,N,B,70051.0,2017-06-16 09:40:39.170,8.897386363636363,6.449446831381186,0.0,3.225806451612903,False,DIMINUIU POUCO
148020,N,B,71051.0,2017-06-16 07:46:39.653,8.29933694181326,-3.481711851611886,0.0,26.47058823529412,True,MANTEVE
79020,E,B,62051.0,2017-06-16 08:33:46.743,11.476723484848481,4.071658034159694,0.0,14.285714285714285,True,MANTEVE
79020,N,B,62051.0,2017-06-16 08:25:25.650,7.550961538461538,-1.3569276740794063,0.0,19.51219512195122,True,MANTEVE
79120,N,B,68051.0,2017-06-16 13:56:26.033,4.5816220028208745,-0.7281869132195382,7.6923076923076925,16.666666666666664,False,AUMENTOU POUCO
60020,N,B,24051.0,2017-06-16 08:49:13.753,5.245379310344827,-5.17734833478371,10.0,43.75,False,AUMENTOU POUCO
60020,E,C,77051.0,2017-06-16 16:18:33.710,0.0,12.134148440713556,0.0,0.0,False,MANTEVE
60020,N,B,77051.0,2017-06-16 10:38:26.600,0.0,11.106675417126162,0.0,0.0,False,INDEFINIDO
51020,E,B,28051.0,2017-06-16 07:09:53.233,0.0,0.0,0.0,0.0,True,MANTEVE
51020,N,C,28051.0,2017-06-16 13:51:51.060,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,E,B,61051.0,2017-06-16 06:46:31.930,0.0,0.0,0.0,0.0,True,MANTEVE
79020,N,B,62051.0,2017-06-23 07:24:42.333,5.071632653061224,3.4951015527492078,0.0,5.660377358490567,True,MANTEVE
79020,E,B,62051.0,2017-06-23 15:37:49.453,11.13675749318801,6.959696884490556,0.0,0.0,True,MANTEVE
51120,E,B,60051.0,2017-06-23 07:28:22.017,7.123278688524592,7.4510619540328245,0.0,0.0,True,MANTEVE
51120,N,C,60051.0,2017-06-23 06:54:24.243,4.574603873239436,4.692689902755385,1.2658227848101267,7.017543859649122,True,MANTEVE
51020,N,B,29051.0,2017-06-23 07:37:05.670,3.6560426540284348,3.53056920228527,4.651162790697675,5.319148936170213,True,MANTEVE
51020,E,C,29051.0,2017-06-23 13:01:35.753,4.076747967479676,4.4095701404626455,3.7037037037037033,2.127659574468085,True,MANTEVE
79120,N,B,64051.0,2017-06-23 10:16:27.063,19.705833333333334,0.0,0.0,0.0,True,INDEFINIDO
79120,E,B,69051.0,2017-06-23 11:41:47.183,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,N,B,68051.0,2017-06-23 06:55:27.910,4.091518324607328,5.385263542043147,4.651162790697675,0.0,False,MANTEVE
79120,E,B,68051.0,2017-06-23 12:52:29.807,8.980262793914244,7.746072294400175,0.0,0.0,True,INDEFINIDO
51120,E,B,61051.0,2017-06-23 07:30:00.367,0.0,14.859043172139998,0.0,0.0,True,MANTEVE
148020,N,B,71051.0,2017-06-23 07:31:03.507,7.183094425483506,4.784101780892417,0.0,5.263157894736842,True,MANTEVE
51020,N,C,28051.0,2017-06-23 09:43:31.427,0.0,1.6969691541838634,0.0,0.0,False,MANTEVE
51020,E,B,28051.0,2017-06-23 14:14:17.457,0.0,0.0,0.0,0.0,True,MANTEVE
79020,E,B,56051.0,2017-06-23 06:49:48.850,0.0,0.0,0.0,0.0,True,MANTEVE
60020,N,B,24051.0,2017-06-23 07:41:35.100,3.7341623036649216,2.695482704395259,7.6923076923076925,23.076923076923077,False,MANTEVE
80020,N,C,70051.0,2017-06-23 08:54:51.783,9.255882352941176,6.362372053414677,0.0,1.9230769230769231,False,MANTEVE
60020,E,C,77051.0,2017-06-23 14:15:14.530,0.0,12.53444018775777,0.0,0.0,False,MANTEVE
80020,E,C,44051.0,2017-06-23 08:20:48.513,0.0,-20.0,0.0,100.0,False,INDEFINIDO
51020,E,B,75051.0,2017-06-23 15:42:13.107,0.0,2.7245005552667307,0.0,50.0,False,INDEFINIDO
79120,E,B,68051.0,2017-06-30 06:51:20.967,5.858041237113403,8.817968858084251,0.0,0.0,True,MANTEVE
79120,N,B,68051.0,2017-06-30 13:54:18.847,2.9559844054580897,5.829149639694829,10.526315789473683,0.0,True,MANTEVE
79020,N,C,62051.0,2017-06-30 07:01:09.980,5.556256281407035,2.942743660226905,0.0,10.909090909090908,True,MANTEVE
79020,E,B,62051.0,2017-06-30 12:31:21.060,7.931111111111112,6.720898508404586,0.0,0.0,True,MANTEVE
80020,N,B,70051.0,2017-06-30 07:26:46.087,6.280865051903112,5.624858639420604,0.0,1.5625,True,MANTEVE
80020,E,C,70051.0,2017-06-30 09:47:42.973,8.970000000000002,9.1588814756726,0.0,0.0,True,INDEFINIDO
