,Unnamed: 0,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
2493,25743,9190051,6.0,C,1020.0,1374.0,20.0,18.8,27.65,31.244729700441088
2494,25745,9190051,7.0,C,1141.0,1603.0,20.0,16.54,27.38,33.06658320101089
2495,25747,9190051,5.0,C,815.0,1145.0,20.0,19.24,28.38,33.06658320101089
2496,25748,9190051,6.5,C,1060.0,1488.5,20.0,17.25,26.82,33.0459965837856
2497,25750,9190051,6.0,C,894.0,1374.0,20.0,17.12,26.5,37.035176589124404
2498,25753,9190051,6.5,C,969.0,1488.5,20.0,15.34,23.23,37.0121192021644
2499,25755,9190051,8.0,C,1360.0,1832.0,20.0,22.14,28.24,31.244729700441088
2500,25756,9190051,8.0,C,1360.0,1832.0,20.0,,,31.244729700441088
2501,25757,9190051,8.0,C,1360.0,1832.0,20.0,20.23,28.4,31.244729700441088
2502,25758,9190051,5.0,C,815.0,1145.0,20.0,,,33.06658320101089
2503,25760,9190051,6.0,C,978.0,1374.0,20.0,,,33.06658320101089
2504,25762,9190051,8.0,C,1408.0,1832.0,20.0,20.16,29.55,29.76324649294056
2505,25763,9190051,8.0,C,1408.0,1832.0,20.0,,,29.76324649294056
2506,25764,9190051,7.0,C,1232.0,1603.0,20.0,12.37,25.22,29.76324649294056
2507,26015,9202051,8.0,B,1112.0,1968.0,20.0,20.11,28.34,42.441409981178495
2508,26016,9202051,8.0,B,1112.0,1968.0,20.0,19.95,32.37,42.441409981178495
2509,26017,9202051,8.0,B,1112.0,1968.0,20.0,16.09,24.47,42.441409981178495
2510,26023,9202051,6.0,B,978.0,1476.0,20.0,,,34.890762072266924
2511,26024,9202051,6.0,B,960.0,1476.0,20.0,,,35.755707329493745
2512,26026,9202051,5.0,B,865.0,1255.0,20.0,15.84,23.59,33.073295098467725
2513,26033,9202051,7.5,B,1238.0,1845.0,20.0,13.93,22.4,34.30711339935905
2514,26034,9202051,6.0,B,990.0,1476.0,20.0,16.74,26.99,34.3257874998475
2515,26037,9202051,7.0,B,1225.0,1722.0,20.0,18.46,29.81,31.63521432750843
2516,26038,9202051,7.0,B,1225.0,1722.0,20.0,19.38,29.94,31.63521432750843
2517,26040,9202051,8.0,B,1280.0,1968.0,20.0,19.08,37.3,37.05224455047173
2518,26043,9202051,8.0,B,1344.0,1968.0,20.0,17.2,28.12,34.88427828036019
2519,26044,9202051,6.0,B,1008.0,1476.0,20.0,15.98,26.75,34.88427828036019
2520,26045,9202051,8.0,B,1344.0,1968.0,20.0,13.1,21.67,34.88427828036019
2521,26052,9202051,7.0,B,1281.0,1722.0,20.0,19.25,31.2,31.155396361273947
2522,26054,9202051,7.0,B,1281.0,1722.0,20.0,18.67,31.33,31.155396361273947
2523,26056,9202051,8.0,B,1352.0,2048.0,20.0,18.53,26.29,35.072152384642614
2524,26057,9202051,6.0,B,1014.0,1536.0,20.0,16.82,25.03,35.072152384642614
2525,26058,9202051,8.0,B,1240.0,2048.0,20.0,,,38.62197823366698
2526,26063,9202051,7.0,B,1127.0,1792.0,20.0,,,37.05862752194288
2527,26065,9202051,8.0,B,1264.0,2048.0,20.0,17.15,24.89,37.832228397519096
2528,26066,9202051,8.0,B,1264.0,2048.0,20.0,15.56,23.26,37.832228397519096
2529,26067,9202051,8.0,B,1264.0,2048.0,20.0,16.63,24.91,37.832228397519096
2530,26070,9202051,8.0,B,1264.0,2048.0,20.0,,,37.832228397519096
2531,26073,9202051,8.0,B,1224.0,2048.0,20.0,18.15,26.2,39.15761595548556
2532,26076,9202051,5.5,B,908.0,1353.0,20.0,13.4,21.02,34.40188604697746
2533,26077,9202051,5.5,B,908.0,1353.0,20.0,11.8,20.1,34.40188604697746
2534,26079,9202051,6.0,B,876.0,1596.0,20.0,20.14,28.58,40.70065888749835
2535,26083,9202051,8.0,B,1224.0,2128.0,20.0,15.37,24.26,38.51141949276524
2536,26085,9202051,8.0,B,1224.0,2128.0,20.0,16.87,23.33,38.51141949276524
2537,26086,9202051,8.0,B,1224.0,2128.0,20.0,14.18,20.02,38.51141949276524
2538,26088,9202051,8.0,B,1224.0,2128.0,20.0,17.2,24.67,38.51141949276524
2539,26089,9202051,8.0,B,1224.0,2128.0,20.0,15.61,23.51,38.51141949276524
2540,26090,9202051,8.0,B,1224.0,2128.0,20.0,15.29,21.25,38.51141949276524
2541,26092,9202051,8.0,B,1224.0,2128.0,20.0,17.72,23.96,38.51141949276524
2542,26093,9202051,8.0,B,1224.0,2128.0,20.0,16.22,22.61,38.51141949276524
2543,26096,9202051,8.0,B,1168.0,2128.0,20.0,13.66,20.24,40.70065888749835
2544,26098,9202051,7.5,B,1095.0,1995.0,20.0,13.9,20.95,40.70065888749835
2545,26100,9202051,6.5,B,982.0,1729.0,20.0,13.34,20.67,39.10085068337225
2546,26103,9202051,4.0,B,604.0,1064.0,20.0,16.04,22.99,39.12461466510175
2547,26105,9202051,5.0,B,805.0,1305.0,20.0,15.98,25.36,35.28315220068377
2548,26106,9202051,8.0,B,1184.0,2128.0,20.0,19.76,29.71,44.537118313332
2549,26108,9202051,8.0,B,1184.0,2128.0,20.0,,,44.537118313332
2550,26109,9202051,8.0,B,1184.0,2128.0,20.0,18.79,29.01,44.537118313332
2551,26113,9202051,7.0,B,1036.0,1862.0,20.0,19.64,27.03,44.537118313332
2552,26116,9202051,5.0,B,985.0,1280.0,20.0,13.4,22.66,29.054978765410198
2553,26118,9202051,5.0,B,985.0,1280.0,20.0,15.03,21.73,29.054978765410198
2554,26119,9202051,5.0,B,985.0,1280.0,20.0,14.22,21.22,29.054978765410198
2555,26120,9202051,8.0,B,1456.0,2160.0,20.0,22.05,31.89,35.180291852090924
2556,26121,9202051,8.0,B,1456.0,2160.0,20.0,23.16,31.88,35.180291852090924
2557,26123,9202051,8.0,B,1560.0,2064.0,20.0,26.54,38.13,29.381913625276052
2558,26127,9202051,8.0,B,1544.0,2064.0,20.0,19.92,25.97,29.864138282092014
2559,26128,9202051,5.0,B,965.0,1290.0,20.0,19.58,27.14,29.864138282092014
2560,26129,9202051,5.0,B,970.0,1220.0,20.0,,22.67,27.056207824701534
2561,26133,8958051,7.0,C,952.0,1841.0,25.0,22.84,33.25,46.72917713773374
2562,26134,8958051,6.0,C,864.0,1578.0,25.0,19.66,31.99,43.960385541793954
2563,26135,8958051,7.0,C,1008.0,1841.0,25.0,,,43.960385541793954
2564,26137,8958051,8.0,C,1128.0,2104.0,25.0,,,44.97891582495469
2565,26138,8958051,6.5,C,917.0,1709.5,25.0,,,44.95250718321592
2566,26139,8958051,5.0,C,705.0,1315.0,25.0,18.22,27.2,44.97891582495469
2567,26142,8958051,6.5,C,975.0,1709.5,25.0,,,41.99199537676047
2568,26144,8958051,5.0,C,710.0,1285.0,25.0,,,43.521173331179384
2569,26157,8958051,8.0,C,1288.0,2056.0,25.0,21.68,32.16,37.517076439696616
2570,26163,8958051,8.0,C,1144.0,2056.0,25.0,22.93,31.67,43.18245736860689
2571,26168,8958051,5.0,C,680.0,1285.0,25.0,20.6,26.26,45.60999770250445
2572,26170,8958051,6.0,C,882.0,1542.0,25.0,17.57,26.3,41.853750686537694
2573,26174,8958051,6.5,C,1008.0,1696.5,25.0,17.87,29.09,40.03059088797844
2574,26178,8958051,6.0,C,858.0,1566.0,25.0,14.68,25.96,43.92824818462408
2575,26180,8958051,8.0,C,1232.0,2088.0,25.0,16.47,29.8,40.36363384660482
2576,26190,8958051,5.0,C,775.0,1285.0,25.0,21.68,31.71,39.317730641084154
2577,26195,8958051,5.0,C,740.0,1285.0,25.0,17.62,27.79,41.52801191696957
2578,26196,8958051,5.0,C,740.0,1285.0,25.0,18.87,31.11,41.52801191696957
2579,26197,8958051,6.0,C,972.0,1512.0,25.0,,,36.301861439593885
2580,26198,8958051,6.0,C,972.0,1512.0,25.0,22.71,34.69,36.301861439593885
2581,26200,8958051,6.0,C,972.0,1512.0,25.0,19.11,28.16,36.301861439593885
2582,26202,8958051,6.0,C,972.0,1512.0,25.0,19.76,29.72,36.301861439593885
2583,26206,8958051,7.0,C,1113.0,1764.0,25.0,16.49,26.2,37.1801040630686
2584,26208,8958051,5.0,C,820.0,1260.0,25.0,21.46,30.95,35.72792197904413
2585,26211,8958051,7.0,C,1148.0,1764.0,25.0,23.87,38.5,35.72792197904413
2586,26213,8958051,6.0,C,924.0,1488.0,25.0,18.66,29.11,39.13074192482997
2587,26215,8958051,8.0,C,1296.0,2056.0,25.0,17.21,27.55,38.45594611590564
2588,26216,8958051,8.0,C,1296.0,2056.0,25.0,20.78,31.24,38.45594611590564
2589,26221,8958051,5.0,C,750.0,1285.0,25.0,14.98,24.7,41.933348730813215
2590,26225,8958051,8.0,C,1256.0,2056.0,25.0,17.77,28.83,39.868373613061145
2591,26226,8958051,8.0,C,1256.0,2056.0,25.0,19.2,30.45,39.868373613061145
2592,26230,8958051,7.0,C,1050.0,1799.0,25.0,17.94,30.92,41.933348730813215
2593,26232,8958051,7.5,C,1133.0,1927.5,25.0,22.28,34.18,41.61191236292237
2594,26234,8958051,7.5,C,1230.0,1927.5,25.0,,,37.90508658762694
2595,26238,8958051,6.5,C,1066.0,1670.5,25.0,19.06,31.34,37.90508658762694
2596,26239,8958051,6.5,C,1066.0,1670.5,25.0,20.24,27.9,37.90508658762694
2597,26240,8958051,5.0,C,820.0,1285.0,25.0,18.31,27.69,37.90508658762694
2598,26242,8958051,8.0,C,1312.0,2056.0,25.0,20.52,27.6,37.90508658762694
2599,26246,8958051,8.0,C,1312.0,2056.0,25.0,,,37.90508658762694
2600,26247,8958051,8.0,C,1312.0,2056.0,25.0,19.07,26.3,37.90508658762694
2601,26250,8958051,5.0,C,820.0,1285.0,25.0,26.06,35.5,37.90508658762694
2602,26251,8958051,5.0,C,820.0,1285.0,25.0,20.56,22.72,37.90508658762694
2603,26257,8958051,7.0,C,1148.0,1799.0,25.0,21.39,34.64,37.90508658762694
2604,26261,8958051,5.0,C,820.0,1285.0,25.0,20.79,28.2,37.90508658762694
2605,26263,8958051,8.0,C,1312.0,2056.0,25.0,21.54,30.6,37.90508658762694
2606,26264,8958051,5.0,C,755.0,1285.0,25.0,21.92,31.53,41.6319297533645
2607,26267,8958051,5.0,C,805.0,1385.0,25.0,16.88,27.61,40.30836170294786
2608,26269,8958051,5.0,C,760.0,1385.0,25.0,21.04,32.47,42.68469915040161
2609,26270,8958051,4.0,C,608.0,1108.0,25.0,17.72,28.64,42.68469915040161
2610,26274,8958051,6.0,C,978.0,1662.0,25.0,34.91,41.36,39.79851865915704
2611,26275,8958051,6.5,C,962.0,1800.5,25.0,22.0,28.83,43.785337718676146
2612,26277,8958051,6.0,C,888.0,1662.0,25.0,23.68,30.67,43.785337718676146
2613,26279,8958051,7.0,C,1064.0,1939.0,25.0,24.16,30.11,42.68469915040161
2614,26281,8958051,5.0,C,815.0,1385.0,25.0,24.23,31.51,39.79851865915704
2615,26282,8958051,8.0,C,1304.0,2216.0,25.0,22.25,30.49,39.79851865915704
2616,26288,8958051,6.0,C,846.0,1680.0,25.0,20.69,28.31,44.76475723167715
2617,26292,8958051,6.0,C,942.0,1680.0,25.0,21.92,28.71,39.70050936810292
2618,26295,8958051,6.0,C,912.0,1680.0,25.0,21.51,30.37,41.21828115038692
2619,26301,8958051,7.0,C,1036.0,1960.0,25.0,19.52,30.82,42.47417146273093
2620,26303,8958051,5.0,C,705.0,1400.0,25.0,21.0,30.6,44.76475723167715
2621,26305,8958051,5.0,C,705.0,1400.0,25.0,18.29,28.22,44.76475723167715
2622,26306,8958051,5.0,C,705.0,1400.0,25.0,19.3,27.55,44.76475723167715
2623,26309,8958051,7.0,C,1022.0,1960.0,25.0,18.04,25.98,43.116394333691645
2624,26310,8958051,7.0,C,1022.0,1960.0,25.0,20.52,30.16,43.116394333691645
2625,26311,8958051,7.0,C,1022.0,1960.0,25.0,18.88,31.16,43.116394333691645
2626,26313,8958051,7.0,C,973.0,1960.0,25.0,19.12,27.39,45.441614482027816
2627,26315,8958051,7.0,C,1085.0,1960.0,25.0,23.07,32.16,40.30079359324331
2628,26318,8958051,7.0,C,1022.0,1960.0,25.0,20.95,30.02,43.116394333691645
2629,26320,8958051,7.0,C,938.0,1960.0,25.0,21.54,32.73,47.178871794339855
2630,26321,8958051,7.0,C,973.0,1960.0,25.0,22.56,30.81,45.441614482027816
2631,26322,8958051,7.0,C,973.0,1960.0,25.0,21.64,29.23,45.441614482027816
2632,26323,8958051,7.0,C,1036.0,1960.0,25.0,21.04,29.0,42.47417146273093
2633,26326,8958051,7.0,C,987.0,1960.0,25.0,23.49,32.64,44.76475723167715
2634,26330,8958051,7.0,C,1064.0,1918.0,25.0,17.85,28.66,40.20158747013649
2635,26332,8958051,6.0,C,912.0,1644.0,25.0,21.53,30.86,40.20158747013649
2636,26334,8958051,6.0,C,870.0,1644.0,25.0,20.55,30.79,42.41837608732307
2637,26336,8958051,7.0,C,1015.0,1918.0,25.0,21.96,31.75,42.41837608732307
2638,26338,8958051,8.0,C,1200.0,2192.0,25.0,24.45,33.01,40.822861304449965
2639,26344,8958051,6.0,C,1104.0,1626.0,25.0,23.21,32.88,34.837034587455605
2640,26346,8958051,6.5,C,1190.0,1729.0,25.0,19.22,27.43,34.19430892859302
2641,26348,8958051,6.0,C,1098.0,1596.0,25.0,17.64,24.93,34.21413115388053
2642,26351,8958051,4.0,C,732.0,1064.0,25.0,20.76,32.04,34.21413115388053
2643,26352,8958051,7.0,C,1281.0,1862.0,25.0,20.19,32.83,34.21413115388053
2644,26363,8958051,5.0,C,915.0,1330.0,25.0,17.92,23.6,34.21413115388053
2645,26364,8958051,7.0,C,1281.0,1862.0,25.0,19.9,28.18,34.21413115388053
2646,26370,8958051,5.0,C,885.0,1335.0,25.0,24.93,32.81,35.71082174965052
2647,26371,8958051,6.0,C,1074.0,1602.0,25.0,19.15,25.0,35.15347361581446
2648,26373,8958051,7.5,C,1343.0,2002.5,25.0,17.38,23.39,35.135045914487144
2649,26374,8958051,8.0,C,1432.0,2136.0,25.0,19.11,26.85,35.15347361581446
2650,26376,8958051,8.0,C,1440.0,2136.0,25.0,18.66,25.55,34.878070088386934
2651,26380,8958051,6.0,C,1092.0,1602.0,25.0,19.74,30.27,34.333718927502325
2652,26381,8958051,6.0,C,1074.0,1602.0,25.0,18.13,27.52,35.15347361581446
2653,26385,8958051,8.0,C,1448.0,2136.0,25.0,23.59,33.93,34.60482416005611
2654,26388,8958051,8.0,C,1432.0,2136.0,25.0,19.52,27.9,35.15347361581446
2655,26390,8958051,6.0,C,1080.0,1602.0,25.0,19.02,26.89,34.878070088386934
2656,26395,8958051,7.0,C,1246.0,1939.0,25.0,22.9,35.31,37.26781631435161
2657,26396,8958051,6.0,C,1068.0,1662.0,25.0,21.3,29.38,37.26781631435161
2658,26397,8958051,4.0,C,724.0,1108.0,25.0,18.9,29.85,36.4297751353691
2659,26398,8958051,4.5,C,828.0,1246.5,25.0,,29.08,35.61057898373525
2660,26399,8958051,6.0,C,1104.0,1662.0,25.0,21.53,31.2,35.61057898373525
2661,26403,8958051,4.0,C,732.0,1092.0,25.0,19.59,28.01,35.15955080027782
2662,26408,8958051,5.0,C,920.0,1365.0,25.0,,26.41,33.057826595857556
2663,26409,8958051,4.0,C,736.0,1092.0,25.0,,23.37,33.057826595857556
2664,26413,8958051,8.0,C,1464.0,2184.0,25.0,21.11,29.53,33.309071509866165
2665,26415,8958051,5.0,C,915.0,1365.0,25.0,16.45,23.32,33.309071509866165
2666,26419,8958051,6.0,C,1098.0,1638.0,25.0,18.42,28.76,33.309071509866165
2667,26420,8958051,8.0,C,1472.0,2184.0,25.0,20.85,30.09,33.057826595857556
2668,26424,8958051,5.0,C,920.0,1365.0,25.0,20.83,29.98,33.057826595857556
2669,26425,8958051,7.5,C,1380.0,2047.5,25.0,17.01,26.01,33.057826595857556
2670,26434,8958051,6.5,C,1196.0,1774.5,25.0,19.07,29.58,33.057826595857556
2671,26436,8958051,5.5,C,1001.0,1501.5,25.0,19.01,30.17,33.5622259265044
2672,26439,8958051,8.0,C,1456.0,2184.0,25.0,18.06,29.37,33.5622259265044
2673,26440,8958051,6.0,C,1092.0,1638.0,25.0,22.05,30.98,33.5622259265044
2674,26443,8958051,7.5,C,1365.0,2047.5,25.0,22.93,33.9,33.5622259265044
2675,26444,8958051,6.5,C,969.0,1774.5,25.0,22.48,29.75,43.063506928145806
2676,26448,8958051,5.0,C,895.0,1365.0,25.0,21.41,31.06,34.333291869860915
2677,26456,8958051,5.5,C,1012.0,1446.5,25.0,17.13,24.47,31.352284578196198
2678,26460,8958051,8.0,C,1448.0,2104.0,25.0,20.7,28.52,32.10029064638683
2679,26461,8958051,8.0,C,1448.0,2104.0,25.0,18.92,27.52,32.10029064638683
2680,26462,8958051,8.0,C,1448.0,2104.0,25.0,25.09,32.98,32.10029064638683
2681,26464,8958051,8.0,C,1448.0,2104.0,25.0,18.09,26.36,32.10029064638683
2682,26467,8958051,6.5,C,1170.0,1709.5,25.0,19.73,30.72,32.35357096231987
2683,26485,9192051,5.0,C,880.0,1235.0,20.0,25.7,38.09,33.02001075461343
2684,26494,9192051,5.0,C,870.0,1285.0,20.0,15.3,24.8,34.04340900865215
2685,26496,9192051,5.0,C,900.0,1340.0,20.0,15.57,25.47,34.36911795686657
2686,26498,9192051,8.0,C,1440.0,2144.0,20.0,18.94,27.64,34.36911795686657
2687,26499,9192051,5.5,C,957.0,1474.0,20.0,16.18,23.86,35.75279960190617
2688,26502,9192051,5.0,C,870.0,1310.0,20.0,17.78,24.57,34.8277880988837
2689,26503,9192051,6.0,C,1044.0,1572.0,20.0,14.63,23.95,34.8277880988837
2690,26506,9192051,5.0,C,855.0,1285.0,20.0,17.55,25.79,34.751273275737105
2691,26508,9192051,8.0,C,1368.0,2056.0,20.0,17.4,23.92,34.751273275737105
2692,26510,9192051,8.0,C,1368.0,2056.0,20.0,18.87,27.42,34.751273275737105
2693,26511,9192051,8.0,C,1368.0,2056.0,20.0,18.98,25.59,34.751273275737105
2694,26512,9192051,8.0,C,1288.0,2056.0,20.0,16.5,24.16,37.21885300683881
2695,26513,9192051,8.0,C,1288.0,2056.0,20.0,16.69,25.85,37.21885300683881
2696,26514,9192051,7.0,C,1092.0,1722.0,20.0,16.32,23.83,36.71784603943302
2697,26523,9192051,4.0,C,688.0,1028.0,20.0,13.88,22.96,34.51369805088293
2698,26531,9192051,6.0,C,966.0,1572.0,20.0,15.62,23.0,35.458117570668136
2699,26533,9192051,8.0,C,1376.0,2096.0,20.0,17.4,24.33,32.464341084671545
2700,26535,9192051,5.0,C,790.0,1310.0,20.0,17.13,28.04,36.32148593312238
2701,26538,9192051,5.0,C,830.0,1330.0,20.0,19.18,29.2,38.8890973799764
2702,26540,9192051,7.0,C,1204.0,1827.0,20.0,22.58,30.97,36.258970092766944
2703,26543,9192051,8.0,C,1288.0,2088.0,20.0,23.96,31.26,39.45443933528209
2704,26546,9192051,5.0,C,990.0,1285.0,20.0,15.86,23.74,29.002810424918817
2705,26549,9192051,7.0,C,1386.0,1862.0,20.0,13.91,24.29,30.558144064038878
2706,26551,9192051,6.0,C,1188.0,1656.0,20.0,21.06,30.55,32.25516888079685
2707,26553,9192051,7.5,C,1485.0,2145.0,20.0,24.2,30.92,33.918000589488784
2708,26554,9192051,7.5,C,1485.0,2145.0,20.0,22.89,30.08,33.918000589488784
2709,26555,9192051,5.0,C,990.0,1430.0,20.0,16.77,25.03,33.918000589488784
2710,26556,9192051,5.0,C,920.0,1355.0,20.0,20.38,29.37,34.837034587455605
2711,26559,9192051,7.0,C,1288.0,1897.0,20.0,23.69,34.29,34.837034587455605
2712,26560,9192051,5.0,C,960.0,1355.0,20.0,21.26,31.68,32.835897785580336
2713,26561,9192051,8.0,C,1552.0,2080.0,20.0,15.66,23.02,29.98404862133825
2714,26562,9192051,8.0,C,1552.0,2080.0,20.0,,28.5,29.98404862133825
2715,26563,9192051,5.0,C,970.0,1300.0,20.0,,31.15,29.98404862133825
2716,26564,9192051,8.0,C,1576.0,2080.0,20.0,17.91,27.2,29.26624366182291
2717,26566,9192051,7.0,C,1358.0,1820.0,20.0,20.24,27.37,29.98404862133825
2718,26567,9192051,7.0,C,1358.0,1820.0,20.0,18.52,23.46,29.98404862133825
2719,26568,9192051,7.0,C,1358.0,1820.0,20.0,18.8,24.99,29.98404862133825
2720,26571,9192051,6.5,C,1274.0,1690.0,20.0,17.07,26.08,29.503582052328824
2721,26572,9192051,6.0,C,1176.0,1560.0,20.0,18.14,27.13,29.503582052328824
2722,26573,9192051,8.0,C,1584.0,2152.0,20.0,16.24,24.15,30.626440285532226
2723,26574,9192051,4.0,C,792.0,1076.0,20.0,18.87,26.92,30.626440285532226
2724,26575,9192051,8.0,C,1584.0,2152.0,20.0,16.83,23.97,30.626440285532226
2725,26576,9192051,7.0,C,1379.0,1848.0,20.0,,31.38,29.98037946927435
2726,26577,9192051,8.0,C,1576.0,2104.0,20.0,18.47,25.36,28.30719563554189
2727,26578,9192051,8.0,C,1576.0,2104.0,20.0,19.8,26.33,28.30719563554189
2728,26581,9192051,8.0,C,1576.0,2008.0,20.0,,30.34,26.287523454647822
2729,26582,9192051,8.0,C,1576.0,2008.0,20.0,,32.55,26.287523454647822
2730,26583,9192051,8.0,C,1576.0,2008.0,20.0,,28.35,26.287523454647822
2731,26590,9192051,6.0,C,1146.0,1596.0,20.0,18.51,29.43,32.709834952485835
2732,26591,9192051,8.0,C,1528.0,2024.0,20.0,18.34,28.52,30.429037028432518
2733,26594,9192051,8.0,C,1528.0,2024.0,20.0,19.31,29.95,30.429037028432518
2734,26596,9192051,8.0,C,1552.0,2024.0,20.0,18.84,27.59,29.730339872896586
2735,26598,9192051,8.0,C,1560.0,2024.0,20.0,19.72,29.83,29.501024333874412
2736,26605,9192051,6.0,C,1134.0,1344.0,20.0,17.33,25.4,25.489231206935354
2737,26606,9192051,6.0,C,1182.0,1380.0,20.0,18.79,23.26,27.34031888776341
2738,26882,8966051,5.0,C,800.0,1420.0,25.0,22.96,31.04,42.583146652299455
2739,26883,8966051,4.5,C,729.0,1278.0,25.0,21.62,30.23,41.98522251273929
2740,26884,8966051,5.5,C,891.0,1523.5,25.0,19.9,30.54,40.787365793345096
2741,26894,8966051,5.0,C,875.0,1455.0,25.0,17.4,28.03,38.90176169068998
2742,26902,8966051,8.0,C,1416.0,2376.0,25.0,26.1,35.41,39.274919610303506
2743,26903,8966051,6.0,C,996.0,1800.0,25.0,23.97,33.49,40.320958628705945
2744,26908,8966051,4.0,C,676.0,1184.0,25.0,24.1,34.82,38.85618630919567
2745,26909,8966051,7.5,C,1298.0,2220.0,25.0,22.47,33.86,37.75063171793046
2746,26913,8966051,4.0,C,624.0,1184.0,25.0,23.27,33.39,42.61221496933054
2747,26916,8966051,8.0,C,1304.0,2368.0,25.0,22.67,33.26,40.54673006514789
2748,26921,8966051,5.5,C,886.0,1628.0,25.0,20.98,31.86,41.099905137456176
2749,26925,8966051,7.0,C,1295.0,2149.0,25.0,,,40.59757476001619
2750,26929,8966051,7.0,C,1295.0,2149.0,25.0,,,40.59757476001619
2751,26930,8966051,7.0,C,1295.0,2149.0,25.0,24.35,33.48,40.59757476001619
2752,26931,8966051,7.0,C,1295.0,2107.0,25.0,21.34,29.05,39.63197046541919
2753,26932,8966051,8.0,C,1552.0,2312.0,25.0,,32.11,35.089432727149365
2754,26935,8966051,4.0,C,776.0,1156.0,25.0,25.73,32.23,35.089432727149365
2755,26936,8966051,7.0,C,1344.0,2023.0,25.0,23.6,36.85,35.603106497309454
2756,26937,8966051,7.0,C,1344.0,2023.0,25.0,25.3,36.47,35.603106497309454
2757,26939,8966051,6.0,C,1170.0,1620.0,25.0,19.71,31.93,29.92121835921525
2758,26946,24380051,8.0,B,1392.0,3024.0,35.0,31.51,44.98,52.373917083755614
2759,26950,24380051,8.0,B,1464.0,2952.0,35.0,,,48.758949679652154
2760,26951,24380051,8.0,B,1464.0,2952.0,35.0,30.97,41.7,48.758949679652154
2761,26952,24380051,8.0,B,1464.0,2952.0,35.0,30.59,38.72,48.758949679652154
2762,26953,24380051,8.0,B,1464.0,2952.0,35.0,29.37,38.89,48.758949679652154
2763,26955,24380051,8.0,B,1464.0,2952.0,35.0,31.8,39.17,48.758949679652154
2764,26958,24380051,8.0,B,1464.0,2952.0,35.0,28.3,37.13,48.758949679652154
2765,26960,24380051,8.0,B,1464.0,2952.0,35.0,29.2,36.61,48.758949679652154
2766,26961,24380051,8.0,B,1464.0,2952.0,35.0,28.29,35.53,48.758949679652154
2767,26962,24380051,8.0,B,1464.0,2952.0,35.0,27.93,40.38,48.758949679652154
2768,26963,24380051,6.0,B,1098.0,2214.0,35.0,27.24,36.5,48.758949679652154
2769,26965,24380051,5.0,B,915.0,1845.0,35.0,,,48.758949679652154
2770,26966,24380051,8.0,B,1432.0,2896.0,35.0,26.9,39.51,48.90208750301104
2771,26969,24380051,8.0,B,1440.0,2936.0,35.0,23.05,35.35,49.84228843289669
2772,26970,24380051,8.0,B,1440.0,2936.0,35.0,22.86,33.93,49.84228843289669
2773,26972,24380051,8.0,B,1440.0,2936.0,35.0,29.3,40.21,49.84228843289669
2774,26973,24380051,8.0,B,1440.0,2936.0,35.0,26.21,39.0,49.84228843289669
2775,26975,24380051,8.0,B,1528.0,2936.0,35.0,26.85,40.67,47.14812807110452
2776,26976,24380051,8.0,B,1312.0,2984.0,35.0,32.75,45.48,51.73373534844815
2777,26977,24380051,8.0,B,1312.0,2984.0,35.0,31.71,43.45,51.73373534844815
2778,26978,24380051,8.0,B,1312.0,2984.0,35.0,28.76,39.58,51.73373534844815
2779,26981,24380051,8.0,B,1488.0,3128.0,35.0,28.21,37.69,48.550181994909074
2780,26982,24380051,8.0,B,1488.0,3128.0,35.0,29.69,39.0,48.550181994909074
2781,26984,24380051,8.0,B,1488.0,3128.0,35.0,25.83,37.41,48.550181994909074
2782,26985,24380051,8.0,B,1488.0,3128.0,35.0,29.43,40.24,48.550181994909074
2783,26987,24380051,4.0,B,744.0,1564.0,35.0,26.91,39.5,48.550181994909074
2806,28434,10996051,7.0,C,1134.0,2275.0,35.0,25.79,38.78,48.512203891037245
2807,28435,10996051,5.0,C,815.0,1655.0,35.0,,,49.10163458989297
2808,28437,10996051,8.0,C,1256.0,2592.0,35.0,,,50.39004829991886
2809,28439,10996051,7.0,C,1064.0,2366.0,35.0,31.07,40.69,50.82734527684456
2810,28442,10996051,8.0,C,1480.0,2664.0,35.0,26.44,39.25,44.611744160729195
2822,28620,9200051,5.0,B,910.0,1280.0,20.0,16.74,25.84,31.663470369588108
2823,28627,9200051,5.0,B,950.0,1320.0,20.0,,26.76,31.11141043741426
2824,28628,9200051,6.0,B,1098.0,1554.0,20.0,12.28,20.83,31.942781985724874
2825,28631,9200051,6.0,B,1140.0,1584.0,20.0,16.69,26.27,32.585402378367206
2826,28632,9200051,6.0,B,1182.0,1584.0,20.0,18.89,30.56,31.022269494651713
2827,28636,9200051,8.0,B,1520.0,2112.0,20.0,17.5,26.62,32.585402378367206
2828,28651,9214051,7.0,B,1141.0,1428.0,15.0,10.16,16.23,26.53049403146121
2829,28658,9214051,5.0,B,765.0,1055.0,15.0,14.49,23.54,32.259511237582714
2830,28661,9214051,8.0,B,1288.0,1688.0,15.0,15.38,23.37,30.06973195701621
2831,28870,24606051,8.0,B,1744.0,2704.0,25.0,21.12,30.53,37.29315395137044
2832,28873,24606051,8.0,B,1744.0,2792.0,25.0,25.78,33.07,38.84379101970689
2833,28874,24606051,8.0,B,1744.0,2792.0,25.0,23.3,32.67,38.84379101970689
